#METABOLOMICS WORKBENCH STUDY_ID:ST000000 ANALYSIS_ID:AN000000
VERSION             	1
CREATED_ON          	2019-03-06
#PROJECT
PR:PROJECT_TITLE                 	P4HA1 knockdown in the breast cell line MDA231
PR:PROJECT_SUMMARY               	Determine the effect of knocking down P4HA1 in the MDA231 cell line (including alterations to metabolic pathways).
PR:INSTITUTE                     	University of Kentucky
PR:DEPARTMENT                    	Markey Cancer Center
PR:LAST_NAME                     	Xu
PR:FIRST_NAME                    	Ren
PR:ADDRESS                       	BBSRC361, 741 South Limestone, Lexington, KY 40536, USA
PR:EMAIL                         	ren.xu2010@uky.edu
PR:PHONE                         	000-000-0000
#STUDY
ST:STUDY_TITLE                   	P4HA1 knockdown in the breast cell line MDA231 Gln metabolism
ST:STUDY_TYPE                    	isotope tracer
ST:STUDY_SUMMARY                 	Determine the effect on glutamine metabolism of knocking down P4HA1 in the MDA231 cell line.
ST:INSTITUTE                     	University of Kentucky
ST:DEPARTMENT                    	Markey Cancer Center
ST:LAST_NAME                     	Xiong
ST:FIRST_NAME                    	Gaofeng
ST:ADDRESS                       	BBSRC361, 741 South Limestone, Lexington, KY 40536, USA
ST:EMAIL                         	gaofeng.xiong@uky.edu
ST:PHONE                         	000-000-0000
ST:STUDY_COMMENTS                	For additional comments about the study, like listing a publication.
#SUBJECT
SU:SUBJECT_TYPE                  	Human
SU:SUBJECT_SPECIES               	Homo sapiens
SU:TAXONOMY_ID                   	9606
#SUBJECT_SAMPLE_FACTORS:         	SUBJECT(optional)[tab]SAMPLE[tab]FACTORS(NAME:VALUE pairs separated by |)[tab]Additional sample data
SUBJECT_SAMPLE_FACTORS           	-	1_MDA231_12C14NGln_shCTL_rep1-cells-polar_NMR_A	protocol.id:12C14NGln_shCTL	lineage_1=1_MDA231_12C14NGln_shCTL_rep1; cell_type=MDA231; protocol.id=12C14NGln_shCTL; replicate=1; species=Homo sapiens; species_type=Human; taxonomy_id=9606; lineage_2=1_MDA231_12C14NGln_shCTL_rep1-cells; cell_type=MDA231; protocol.id=cell_quench_collection; lineage_3=1_MDA231_12C14NGln_shCTL_rep1-cells-polar_NMR_A; protocol.id=['polar_extraction', 'NMR_file_storage1']; replicate=1; replicate%type=analytical; sample_split_ratio=0.2753445456669002; type=polar; weight=0.4714999999999998; weight%units=g; lineage_4=1_MDA231_12C14NGln_shCTL_rep1-cells-protein; dry_weight=0.0008000000000000229; dry_weight%units=g; protein_weight=0.588; protein_weight%units=mg; protocol.id=protein_extraction; type=protein
SUBJECT_SAMPLE_FACTORS           	-	2_MDA231_13C15NGln_shCTL_rep1-cells-polar_NMR_A	protocol.id:13C15NGln_shCTL	lineage_1=2_MDA231_13C15NGln_shCTL_rep1; cell_type=MDA231; protocol.id=13C15NGln_shCTL; replicate=1; species=Homo sapiens; species_type=Human; taxonomy_id=9606; lineage_2=2_MDA231_13C15NGln_shCTL_rep1-cells; cell_type=MDA231; protocol.id=cell_quench_collection; lineage_3=2_MDA231_13C15NGln_shCTL_rep1-cells-polar_NMR_A; protocol.id=['polar_extraction', 'NMR_file_storage2']; replicate=1; replicate%type=analytical; sample_split_ratio=0.28579888665166403; type=polar; weight=0.4825999999999999; weight%units=g; lineage_4=2_MDA231_13C15NGln_shCTL_rep1-cells-protein; dry_weight=0.0008000000000000229; dry_weight%units=g; protein_weight=0.5884; protein_weight%units=mg; protocol.id=protein_extraction; type=protein
SUBJECT_SAMPLE_FACTORS           	-	3_MDA231_13C15NGln_shCTL_rep2-cells-polar_NMR_A	protocol.id:13C15NGln_shCTL	lineage_1=3_MDA231_13C15NGln_shCTL_rep2; cell_type=MDA231; protocol.id=13C15NGln_shCTL; replicate=2; species=Homo sapiens; species_type=Human; taxonomy_id=9606; lineage_2=3_MDA231_13C15NGln_shCTL_rep2-cells; cell_type=MDA231; protocol.id=cell_quench_collection; lineage_3=3_MDA231_13C15NGln_shCTL_rep2-cells-polar_NMR_A; protocol.id=['polar_extraction', 'NMR_file_storage3']; replicate=1; replicate%type=analytical; sample_split_ratio=0.25640876252621786; type=polar; weight=0.44010000000000016; weight%units=g; lineage_4=3_MDA231_13C15NGln_shCTL_rep2-cells-protein; dry_weight=0.0006999999999999229; dry_weight%units=g; protein_weight=0.5808; protein_weight%units=mg; protocol.id=protein_extraction; type=protein
SUBJECT_SAMPLE_FACTORS           	-	4_MDA231_13C15NGln_shCTL_rep3-cells-polar_NMR_A	protocol.id:13C15NGln_shCTL	lineage_1=4_MDA231_13C15NGln_shCTL_rep3; cell_type=MDA231; protocol.id=13C15NGln_shCTL; replicate=3; species=Homo sapiens; species_type=Human; taxonomy_id=9606; lineage_2=4_MDA231_13C15NGln_shCTL_rep3-cells; cell_type=MDA231; protocol.id=cell_quench_collection; lineage_3=4_MDA231_13C15NGln_shCTL_rep3-cells-polar_NMR_A; protocol.id=['polar_extraction', 'NMR_file_storage4']; replicate=1; replicate%type=analytical; sample_split_ratio=0.2617664493183165; type=polar; weight=0.4416000000000002; weight%units=g; lineage_4=4_MDA231_13C15NGln_shCTL_rep3-cells-protein; dry_weight=0.0007000000000000339; dry_weight%units=g; protein_weight=0.5344000000000001; protein_weight%units=mg; protocol.id=protein_extraction; type=protein
SUBJECT_SAMPLE_FACTORS           	-	5_MDA231_12C14NGln_shP4HA1_rep1-cells-polar_NMR_A	protocol.id:12C14NGln_shP4HA1	lineage_1=5_MDA231_12C14NGln_shP4HA1_rep1; cell_type=MDA231; protocol.id=12C14NGln_shP4HA1; replicate=1; species=Homo sapiens; species_type=Human; taxonomy_id=9606; lineage_2=5_MDA231_12C14NGln_shP4HA1_rep1-cells; cell_type=MDA231; protocol.id=cell_quench_collection; lineage_3=5_MDA231_12C14NGln_shP4HA1_rep1-cells-polar_NMR_A; protocol.id=['polar_extraction', 'NMR_file_storage5']; replicate=1; replicate%type=analytical; sample_split_ratio=0.2725958932980069; type=polar; weight=0.4527000000000001; weight%units=g; lineage_4=5_MDA231_12C14NGln_shP4HA1_rep1-cells-protein; dry_weight=0.0008000000000000229; dry_weight%units=g; protein_weight=0.6232000000000001; protein_weight%units=mg; protocol.id=protein_extraction; type=protein
SUBJECT_SAMPLE_FACTORS           	-	6_MDA231_13C15NGln_shP4HA1_rep1-cells-polar_NMR_A	protocol.id:13C15NGln_shP4HA1	lineage_1=6_MDA231_13C15NGln_shP4HA1_rep1; cell_type=MDA231; protocol.id=13C15NGln_shP4HA1; replicate=1; species=Homo sapiens; species_type=Human; taxonomy_id=9606; lineage_2=6_MDA231_13C15NGln_shP4HA1_rep1-cells; cell_type=MDA231; protocol.id=cell_quench_collection; lineage_3=6_MDA231_13C15NGln_shP4HA1_rep1-cells-polar_NMR_A; protocol.id=['polar_extraction', 'NMR_file_storage6']; replicate=1; replicate%type=analytical; sample_split_ratio=0.2785457645697584; type=polar; weight=0.45740000000000025; weight%units=g; lineage_4=6_MDA231_13C15NGln_shP4HA1_rep1-cells-protein; dry_weight=0.0009000000000000119; dry_weight%units=g; protein_weight=0.5952000000000001; protein_weight%units=mg; protocol.id=protein_extraction; type=protein
SUBJECT_SAMPLE_FACTORS           	-	7_MDA231_13C15NGln_shP4HA1_rep2-cells-polar_NMR_A	protocol.id:13C15NGln_shP4HA1	lineage_1=7_MDA231_13C15NGln_shP4HA1_rep2; cell_type=MDA231; protocol.id=13C15NGln_shP4HA1; replicate=2; species=Homo sapiens; species_type=Human; taxonomy_id=9606; lineage_2=7_MDA231_13C15NGln_shP4HA1_rep2-cells; cell_type=MDA231; protocol.id=cell_quench_collection; lineage_3=7_MDA231_13C15NGln_shP4HA1_rep2-cells-polar_NMR_A; protocol.id=['polar_extraction', 'NMR_file_storage7']; replicate=1; replicate%type=analytical; sample_split_ratio=0.2859185984148737; type=polar; weight=0.4797999999999998; weight%units=g; lineage_4=7_MDA231_13C15NGln_shP4HA1_rep2-cells-protein; dry_weight=0.0010999999999999899; dry_weight%units=g; protein_weight=0.5852; protein_weight%units=mg; protocol.id=protein_extraction; type=protein
SUBJECT_SAMPLE_FACTORS           	-	8_MDA231_13C15NGln_shP4HA1_rep3-cells-polar_NMR_A	protocol.id:13C15NGln_shP4HA1	lineage_1=8_MDA231_13C15NGln_shP4HA1_rep3; cell_type=MDA231; protocol.id=13C15NGln_shP4HA1; replicate=3; species=Homo sapiens; species_type=Human; taxonomy_id=9606; lineage_2=8_MDA231_13C15NGln_shP4HA1_rep3-cells; cell_type=MDA231; protocol.id=cell_quench_collection; lineage_3=8_MDA231_13C15NGln_shP4HA1_rep3-cells-polar_NMR_A; protocol.id=['polar_extraction', 'NMR_file_storage8']; replicate=1; replicate%type=analytical; sample_split_ratio=0.2918280979912975; type=polar; weight=0.48960000000000004; weight%units=g; lineage_4=8_MDA231_13C15NGln_shP4HA1_rep3-cells-protein; dry_weight=0.0008999999999999009; dry_weight%units=g; protein_weight=0.6532; protein_weight%units=mg; protocol.id=protein_extraction; type=protein
#COLLECTION
CO:COLLECTION_SUMMARY            	Collection and quench of cells in culture
CO:COLLECTION_PROTOCOL_ID        	cell_quench_collection
CO:COLLECTION_PROTOCOL_FILENAME  	3A_Cells_Quench_Cell_Fan_20170412.pdf
CO:SAMPLE_TYPE                   	cultured cells
#TREATMENT
TR:TREATMENT_SUMMARY             	Cells grown in unlabeled glutamine and infected with empty vector.
TR:TREATMENT_SUMMARY             	Cells grown in unlabeled glutamine and infected with shP4HA1 lentivirus.
TR:TREATMENT_SUMMARY             	Cells grown in labeled glutamine and infected with empty vector.
TR:TREATMENT_SUMMARY             	Cells grown in labeled glutamine and infected with shP4HA1 lentivirus.
TR:TREATMENT_PROTOCOL_ID         	12C14NGln_shCTL
TR:TREATMENT_PROTOCOL_ID         	12C14NGln_shP4HA1
TR:TREATMENT_PROTOCOL_ID         	13C15NGln_shCTL
TR:TREATMENT_PROTOCOL_ID         	13C15NGln_shP4HA1
#SAMPLEPREP
SP:SAMPLEPREP_SUMMARY            	Polar extraction from cells.
SP:SAMPLEPREP_SUMMARY            	Protein extraction and quantification.
SP:SAMPLEPREP_PROTOCOL_ID        	polar_extraction
SP:SAMPLEPREP_PROTOCOL_ID        	protein_extraction
SP:SAMPLEPREP_PROTOCOL_FILENAME  	4B_Extract_Polar_Lipid_Prot_Fan_070417.pdf
SP:SAMPLEPREP_PROTOCOL_FILENAME  	['4D_17Jun4_Fan_Prot_Quant.pdf', '4B_Extract_Polar_Lipid_Prot_Fan_070417.pdf']
#ANALYSIS
AN:ANALYSIS_TYPE                 	NMR
#NMR
NM:INSTRUMENT_NAME               	Agilent 600
NM:INSTRUMENT_TYPE               	Agilent 600
NM:NMR_EXPERIMENT_TYPE           	PRESAT (1H1D)
NM:STANDARD_CONCENTRATION        	0.5 mM
NM:SPECTROMETER_FREQUENCY        	600 MHz
NM:NMR_PROBE                     	cryogenic triple resonance HCN
NM:NMR_SOLVENT                   	D20
NM:NMR_TUBE_SIZE                 	1.7 mm
NM:SHIMMING_METHOD               	gradient shimming
NM:PULSE_SEQUENCE                	PRESAT
NM:WATER_SUPPRESSION             	presaturation
NM:CHEMICAL_SHIFT_REF_CPD        	DSS
NM:TEMPERATURE                   	15 celsius
NM:ACQUISITION_TIME              	2 s
NM:RELAXATION_DELAY              	4 s
NM:BASELINE_CORRECTION_METHOD    	Bernstein Polynomial
#NMR_METABOLITE_DATA
NMR_METABOLITE_DATA:UNITS	normalized peak area
NMR_METABOLITE_DATA_START
Samples	1_MDA231_12C14NGln_shCTL_rep1-cells-polar_NMR_A	2_MDA231_13C15NGln_shCTL_rep1-cells-polar_NMR_A	3_MDA231_13C15NGln_shCTL_rep2-cells-polar_NMR_A	4_MDA231_13C15NGln_shCTL_rep3-cells-polar_NMR_A	5_MDA231_12C14NGln_shP4HA1_rep1-cells-polar_NMR_A	6_MDA231_13C15NGln_shP4HA1_rep1-cells-polar_NMR_A	7_MDA231_13C15NGln_shP4HA1_rep2-cells-polar_NMR_A	8_MDA231_13C15NGln_shP4HA1_rep3-cells-polar_NMR_A
Factors	protocol.id:12C14NGln_shCTL	protocol.id:13C15NGln_shCTL	protocol.id:13C15NGln_shCTL	protocol.id:13C15NGln_shCTL	protocol.id:12C14NGln_shP4HA1	protocol.id:13C15NGln_shP4HA1	protocol.id:13C15NGln_shP4HA1	protocol.id:13C15NGln_shP4HA1
AXP-2_1	1545.234659003351	1647.219199178323	1247.181140051172	1406.543192546196	1542.884049250084	1672.887533633747	1691.826197682811	1780.893787234387
Ace-2_1	219.6348834183078	146.8704052864291	164.9786460282714	189.7219028954341	279.8360879049057	229.1021475866754	145.6162114207476	282.0445286351834
Ala-3_1	452.7711650632984	291.3185063134372	241.5918827133434	295.4694261615261	446.0360792420606	361.8482198094553	324.6848946306503	371.4793196153437
Ala-3_2	440.6701744627765	374.3704345884171	299.9753114839648	314.8612529475921	426.7568709283971	338.2423377180274	349.0189835228373	416.6261673948481
Asp-3a_1	587.5641826735659	437.0572507687551	394.1530691249122	416.8444421559883	561.5788892657973	493.7387881537406	382.4658231679904	420.0642244126482
Asp-3a_2	46.75544313929985	465.591712527547	362.0686821600283	505.7120196916816	31.65990182077085	625.4571602235083	547.7162347192091	486.654936399264
Asp-3a_3	710.806649923191				731.237239296342			
Asp-3a_4	95.72945592397264				91.77805991202483			
Asp-3b_1	236.8990846170114	397.4612645924753	355.4067183887447	418.5735226556	425.3291740337764	471.842559690246	501.9783976356155	545.5862639506685
Asp-3b_2	147.3882779804392	175.1678356699692	126.3502967216947	207.7129422522372	110.6171930323921	250.102426503177	213.1885449302972	262.9175431785837
Asp-3b_3	225.0488752142654				281.6037594352253			
Asp-3b_4	78.35776748990197				55.86503750966433			
CXP-6_1	278.1855447037374	123.5466638027216	100.4895849704162	118.390312071627	279.6202332362456	130.112010688061	138.9353286479532	127.561139466967
Creat-P_1	183.7524782945759	200.3891741827561	157.1528672561914	209.8920274717995	179.8474927801201	240.6003319029859	213.6651352765542	251.6256600236911
Creat_1	168.3240567666979	164.704585882783	134.5248168243745	117.988834213956	156.2131721887715	103.2821646063551	122.9159260580252	156.3030627347737
Cys-3-GSH_1	271.0335279818892	289.1852519096552	252.1909051468942	325.2777829743079	311.640519962705	273.4895141434666	250.4105400435945	283.8496473957736
Cys-3-GSH_2	323.1176047335189	28.72989523273925	287.764411460106	380.8459187368335	357.2617156846923	36.33266072953314	34.23123886245568	79.44326662241427
Cys-3-GSH_3	271.2918093804196	329.0755378629118	255.2297858449938	319.7103479398921	304.2434391586312	302.0126496471266	284.6531533299128	312.1384653912756
Cys-3-GSH_4	386.0917544593901	315.3359594930812	340.6823748429135	29.98746114780506	353.615392891915	286.5815287632519	246.0089580746591	301.8722831736821
Cys-3-GSH_5		26.01436890219828		370.9930101065866		35.90028807738536	68.56003023244212	93.92293090581238
Cys-3-GSH_6		356.0982871193179				380.7585220021585	337.9786221605153	388.3441419497577
Cys-3-GSH_7								78.9689969912922
DSS_1	3023.839173287542	3218.90143701651	3047.30489708797	3133.809411223604	3201.267481568168	3221.36601565593	3166.702682904603	3152.346106431687
For_1	598.0538089189995	449.5403378255191	427.5201654009908	432.3310757559555	485.7953362418518	446.519646304295	445.4914791191154	427.5039857279379
Fum_1	106.3159183645677	55.18831156505522	45.19436759573313	53.29464366382287	95.39096436927517	52.76665596530037	56.5851708056566	56.69391673088939
GSH+GSSG-3_1	756.713040308156	81.1343025	71.7997665	71.7997665	64.1782345	102.032737	96.372223	127.5931605
GSH+GSSG-3_2	946.3187111571995	415.553057	382.1984125	382.1984125	798.865473	435.8044685	475.463211	499.686021
GSH+GSSG-3_3	326.1023892802857	372.6023775	284.8200435	284.8200435	960.3000785	405.8334585	364.8617045	451.4216865
GSH+GSSG-3_4	326.1023892802857	100.631474	71.667059	71.667059	321.3420765	63.753713	61.721154	56.271258
GSH+GSSG-4_1	137.5997854654541	83.2405170123269	78.76052294329814	84.6665424267798	167.571167871455	100.6077924572271	114.543836020958	147.1570501925824
GSH+GSSG-4_2	21.57758181946604	34.17410679616636	29.48514598363924	34.59056097495144	33.97866780605062	55.29974916601708	40.90523966688014	68.49067796700989
GSH+GSSG-4_3	431.4853874616612	841.7517889194104	612.998161984935	712.6924944305957	150.9855872673327	615.5838883699937	717.1850866516296	567.71671595277
GSH+GSSG-4_4	58.79573406438682	99.6923621586889	88.14462136554594	87.05939414797227	230.4084959454897	108.6786873400829	108.5937525448101	144.4773184341109
GSH+GSSG-4_5	249.9496958001669	85.56321588933484	84.78560344064938	79.5306704291472	72.12670975586308	79.75189911497814	110.795216829978	213.8101666961018
GSH+GSSG-4_6	120.9626421811591	284.2211848189405	219.2447968966596	266.4905323308926	310.3442592704379	313.453905647328	245.0672432191009	175.2267692857274
GSH+GSSG-4_7	102.2368935481928	58.81335971197865	42.40122020924541	49.32576039574693	109.290077925746	48.9593298460624	60.83115126964369	92.00674055821894
GSH+GSSG-4_8					105.9675343735233			
GSH_1	506.8033690544121	482.4374275263606	481.4202766789516	574.0745343450342	618.046708761953	644.9371869011677	510.6187504634126	610.3804827210038
GSH_2	400.0897811902819	1463.164491642398	1263.740607043961	1541.752615393512	440.605620695323	1459.3980267342	1234.92855006927	1077.793200060468
GSH_3	531.3508779044075	376.1495770496501	275.329364959554	289.618359182312	441.8158504597531	319.3851073540783	342.1708853442422	371.6792765635912
GSH_4	449.5388047260581				434.9866353398181			
Gln+Glu-2_1	516.8733046666667	127.8286316666667	180.0481966666667	159.4492443333333	507.0187643333334	81.17068733333333	135.572846	82.98849133333333
Gln+Glu-2_2	358.0892703333333	124.2140176666667	102.5191166666667	82.973912	414.7621433333334	38.23429033333333	72.85244133333333	14.31482766666667
Gln+Glu-2_3	658.6761583333333	230.8023736666667	193.326736	138.2601713333333	603.3858076666667	69.48376733333333	152.0165343333333	271.157765
Gln+Glu-2_4	756.1262583333333	205.4390053333333	173.873402	156.8003183333333	1010.170259666667	123.6418406666667	109.661404	110.359256
Gln+Glu-2_5	607.6776503333333	429.0849106666667	293.3617086666666	444.3642183333333	193.5891486666667	545.3512576666667	575.7005256666666	653.6691516666666
Gln+Glu-2_6	715.2950896666666	619.1018316666667	541.3723983333333	2039.223232666666	969.0744783333333	2647.339436	816.0338476666667	853.446272
Gln+Glu-2_7	519.5395336666667	1115.372325	727.382357	248.5647476666667	541.0911346666667	372.3892296666667	962.3226523333333	1040.831235
Gln+Glu-2_8	396.1520906666667	287.0024366666667	214.7986453333333		287.907018		351.4172923333333	484.6222416666667
Gln-4_1	251.8542119891026	2098.79130452722	1514.14287331418	2464.365431222064	258.9620910038142	324.2744116306678	2175.57635258729	1229.49338644692
Gln-4_2	652.5506624408723				658.4923612053557	497.2048105106966		52.56450799067095
Gln-4_3	584.637232961652				518.0804553234326	304.6675894355812		1322.122782482365
Gln-4_4	191.5293192656029				205.6869312944314			
Glu-3-a_1	194.956853	318.706218	281.060886	281.060886	221.4885	405.156944	445.836393	332.271626
Glu-3-a_2	439.916694	69.083998	37.726793	37.726793	333.578136	69.189459	56.14174	84.147602
Glu-3-a_3	1504.284975	511.976989	390.986282	390.986282	1127.385056	436.918467	402.276092	435.861479
Glu-3-a_4	1396.018018	652.713717	565.068305	565.068305	1841.58422	870.061688	472.985314	544.660682
Glu-3-a_5	1402.685168	123.649885	82.244341	82.244341	919.567759	68.241098	162.024262	252.088312
Glu-3-a_6	498.890409	43.652	36.678739	36.678739	472.854904	31.047318		28.703027
Glu-3-b_1	64.11951	22.893568	41.079013	41.079013	119.333235	55.26654	46.3931	55.130183
Glu-3-b_10	86.835998				604.036371			
Glu-3-b_2	305.249992	288.222328	145.600255	145.600255	263.706863	446.911955	389.498477	486.638823
Glu-3-b_3	435.060044	265.773356	229.741419	229.741419	523.048544	296.117042	269.940205	394.326942
Glu-3-b_4	1228.365863	136.363063	562.126654	562.126654	1497.99299	708.50386	59.788011	45.187602
Glu-3-b_5	766.125727	92.989634	122.429852	122.429852	1213.638852	86.124021		
Glu-3-b_6	1411.066918				1364.472828			
Glu-3-b_7	551.84282				896.578663			
Glu-3-b_8	1229.303883				537.113854			
Glu-3-b_9	464.769675				1679.314256			
Glu-4_1	934.879183980915	906.557115332731	732.7017196134059	588.7415567277909	998.7873919044293	848.7273444485071	701.401971101927	841.6739050725487
Glu-4_2	1001.131996545142	956.3353283651942	607.4210614197109	588.4288709705603	944.7000671715174	416.8505143536341	485.8737994273787	774.3951191879313
Glu-4_3	952.9906724615469	610.2136942224932	536.1975665267976	1829.755144212595	1139.390546572312	1739.337268834778	2001.289703130627	376.7641384282597
Glu-4_4	744.2791976546837	257.4840703180986	222.7006865843954	877.8063695060736	342.273726830955	1134.968462629752	1000.493781464137	1112.252942647008
Glu-4_5	975.8737379382371	1536.846945802994	1137.748994398998	365.0009538431448	2315.293114851452	297.7709536416399	345.2841663090611	397.8270221823156
Glu-4_6	759.0528160941249	414.4210556366786	364.3917320457047	398.4807178714368	636.2658064534443	434.4972269040054	412.4048283457983	622.6828697983127
Glu-4_7	829.2045439074298	460.6299216567601	332.6485198042324	34.79843823424586	677.7775125469813	40.06629349871814	33.81689883729973	560.4264085059312
Glu-4_8	830.1990885736319	59.62721226181957	33.80246827475728		174.7446654814751			477.7326328755149
Glu-4_9	181.4127097986907							47.9719867135487
Gly_1	3936.20247365291	2234.939185160919	1712.739750718698	2000.20823078411	2960.595364172128	2223.294608082277	2279.274794866316	2536.92853482558
Glyco 13C-B_1		27.3761785823784	28.82619570831924	21.01044656178753	9.975083434462594	53.54180478786945	29.01757315430231	13.19091993146685
Glyco 13C-B_2		22.75959016498016	27.2416166676268	39.08599067903041	44.91749512578095	9.387112592243021	11.89285153828003	36.26369226874135
Glyco 13C-B_3		16.11506889527499	15.10962295516743	18.08142300107549	14.11159806840599	4.348890091145799	19.98654809488959	17.73688841708724
Glyco 13C-B_4		9.5266274336214	11.97885423274369	15.61995185683276			4.011474043066655	12.70462558868477
Glycogen_1	30.65729123169051	8.625237239994615	13.27362621665019	30.24084128095218	6.174737782876663	14.20385127755937	11.97871297566437	165.083551800107
Glycogen_2	11.8661525910047	15.90412117595225	19.24681409593707	7.888421217699495	5.710167403551266	6.242365458580446	11.92973965039162	113.1481840622416
Glycogen_3				6.132767666101008	15.50876813316471	9.261138852717114		195.0181739776849
Glycogen_4								269.2854075009774
Glycogen_5								122.0019605329628
Glycogen_6								141.1053871669039
Ile_1	377.6204455767146	253.9663958576554	190.8516699636917	210.090766954255	318.8473653686119	262.0274405003117	228.3010824864428	329.2968109520776
Ile_2	402.5917770368842	266.8400315458817	200.5981697220288	244.6997770936019	312.8775460149785	243.1683001325126	231.7811363735151	293.4554596412007
Itaconate-3_1	148.6358043736422	148.6355960789095		122.7315359235032	144.7919078853488	133.3452660839477	122.456135871584	143.09547673167
Lac-2 13C-B_1	345.5241703018495	234.3716213853116	145.1761647487937	185.3826242543394	262.5631524513303	270.1714247139795	262.5084876848612	354.3767203196845
Lac-2 13C-B_2	839.0774591775777	812.0887057323868	703.2068260857075	638.4981610842229	898.9554395805472	703.4913458922089	833.6231396432897	927.9694172799868
Lac-2 13C-B_3	644.4592720059109	546.694321044203	437.1764919463475	493.7255648494728	766.2743762882166	591.0784612058918	544.6618974018337	696.8015074544356
Lac-2 13C-B_4	962.6343532803014	729.6485823509719	543.32681587967	631.3475394154966	782.2587560371904	610.0633669280808	697.0374534651583	703.645929167871
Lac-2 13C-B_5	1049.190347220419	800.5709480117597	602.2835479234768	636.9287152411391	992.0178851557557	682.9663027032763	793.2417465349375	889.0478902723255
Lac-2 13C-B_6	132.622006204749	84.25524162253606	57.62587978574954	73.34291432515222	163.2929595908003	75.42614555990147	83.4443529955143	109.4985426296642
Lac-2_1	450.9128745685402	400.4463625868444	350.0592419698709	411.2156958399559	474.3976884970197	444.7000619997741	392.3716507042405	472.7490105477996
Lac-2_2	1353.466534350933	1239.385011695781	1023.833275484787	1171.196855090283	1285.12257862741	1254.984585877592	1178.270495232995	1413.972555892757
