#METABOLOMICS WORKBENCH STUDY_ID:ST000000 ANALYSIS_ID:AN000000
VERSION             	1
CREATED_ON          	2019-03-06
#PROJECT
PR:PROJECT_TITLE                 	PGC1-A induces TCA enzymes
PR:PROJECT_SUMMARY               	Demonstrate the experimental protocol of stable isotope tracer based metabolomic investigation of cell metabolism
PR:INSTITUTE                     	Univ. of Alabama at Birmingham
PR:DEPARTMENT                    	Urology
PR:LAST_NAME                     	Sudarshan
PR:FIRST_NAME                    	Sunil
PR:ADDRESS                       	FOT 1120
PR:ADDRESS                       	1720 2nd Ave. S.
PR:ADDRESS                       	Birmingham, AL. 35294-3411
PR:EMAIL                         	sudarshan@uab.edu
PR:PHONE                         	000-000-0000
#STUDY
ST:STUDY_TITLE                   	PGC1-A effect on TCA enzymes
ST:STUDY_TYPE                    	Tracer time course in medium
ST:STUDY_SUMMARY                 	13C6-glucose  used to track the effects of PGC1-A on RCC4 and Caki-1 metabolism
ST:INSTITUTE                     	Uof Alabama at Birmingham
ST:DEPARTMENT                    	Urology
ST:LAST_NAME                     	Sudarshan
ST:FIRST_NAME                    	Sunil
ST:ADDRESS                       	FOT 1120
ST:ADDRESS                       	1720 2nd Ave. S.
ST:ADDRESS                       	Birmingham, AL. 35294-3411
ST:EMAIL                         	sudarshan@uab.edu
ST:PHONE                         	000-000-0000
ST:STUDY_COMMENTS                	For additional comments about the study, like listing a publication.
#SUBJECT
SU:SUBJECT_TYPE                  	Human
SU:SUBJECT_SPECIES               	Homo sapiens
SU:TAXONOMY_ID                   	9606
#SUBJECT_SAMPLE_FACTORS:         	SUBJECT(optional)[tab]SAMPLE[tab]FACTORS(NAME:VALUE pairs separated by |)[tab]Additional sample data
SUBJECT_SAMPLE_FACTORS           	-	10_Caki-1_adGFP_13CGlc_rep2-cells-polar_GCMS_A	cell_type:Caki-1 | protocol.id:adGFP_13CGlc	lineage_1=10_Caki-1_adGFP_13CGlc_rep2; cell_type=Caki-1; protocol.id=adGFP_13CGlc; replicate=2; replicate%type=biological; species=Homo sapiens; species_type=Human; taxonomy_id=9606; lineage_2=10_Caki-1_adGFP_13CGlc_rep2-cells; cell_type=Caki-1; protocol.id=cell_quench_collection; lineage_3=10_Caki-1_adGFP_13CGlc_rep2-cells-polar_GCMS_A; protocol.id=['polar_extraction', 'GCMS_file_storage10']; replicate=1; replicate%type=analytical; sample_split_ratio=0.10847138180736038; type=polar; weight=0.2187; weight%units=g; lineage_4=10_Caki-1_adGFP_13CGlc_rep2-cells-protein; dry_weight=0.0034800000000001496; dry_weight%units=g; protein_weight=1.566218848346861; protein_weight%units=g; protocol.id=protein_extraction
SUBJECT_SAMPLE_FACTORS           	-	11_Caki-1_adPGC1A_13CGlc_rep1-cells-polar_GCMS_A	cell_type:Caki-1 | protocol.id:adPGC1A_13CGlc	lineage_1=11_Caki-1_adPGC1A_13CGlc_rep1; cell_type=Caki-1; protocol.id=adPGC1A_13CGlc; replicate=1; replicate%type=biological; species=Homo sapiens; species_type=Human; taxonomy_id=9606; lineage_2=11_Caki-1_adPGC1A_13CGlc_rep1-cells; cell_type=Caki-1; protocol.id=cell_quench_collection; lineage_3=11_Caki-1_adPGC1A_13CGlc_rep1-cells-polar_GCMS_A; protocol.id=['polar_extraction', 'GCMS_file_storage11']; replicate=1; replicate%type=analytical; sample_split_ratio=0.0920113218706434; type=polar; weight=0.2178; weight%units=g; lineage_4=11_Caki-1_adPGC1A_13CGlc_rep1-cells-protein; dry_weight=0.0027000000000001467; dry_weight%units=g; protein_weight=1.7761301673622814; protein_weight%units=g; protocol.id=protein_extraction
SUBJECT_SAMPLE_FACTORS           	-	12_Caki-1_adPGC1A_13CGlc_rep2-cells-polar_GCMS_A	cell_type:Caki-1 | protocol.id:adPGC1A_13CGlc	lineage_1=12_Caki-1_adPGC1A_13CGlc_rep2; cell_type=Caki-1; protocol.id=adPGC1A_13CGlc; replicate=2; replicate%type=biological; species=Homo sapiens; species_type=Human; taxonomy_id=9606; lineage_2=12_Caki-1_adPGC1A_13CGlc_rep2-cells; cell_type=Caki-1; protocol.id=cell_quench_collection; lineage_3=12_Caki-1_adPGC1A_13CGlc_rep2-cells-polar_GCMS_A; protocol.id=['polar_extraction', 'GCMS_file_storage12']; replicate=1; replicate%type=analytical; sample_split_ratio=0.10370620596467522; type=polar; weight=0.2149; weight%units=g; lineage_4=12_Caki-1_adPGC1A_13CGlc_rep2-cells-protein; dry_weight=0.00262999999999991; dry_weight%units=g; protein_weight=1.799321119977854; protein_weight%units=g; protocol.id=protein_extraction
SUBJECT_SAMPLE_FACTORS           	-	3_RCC4_adGFP_13CGlc_rep1-cells-polar_GCMS_A	cell_type:RCC4 | protocol.id:adGFP_13CGlc	lineage_1=3_RCC4_adGFP_13CGlc_rep1; cell_type=RCC4; protocol.id=adGFP_13CGlc; replicate=1; replicate%type=biological; species=Homo sapiens; species_type=Human; taxonomy_id=9606; lineage_2=3_RCC4_adGFP_13CGlc_rep1-cells; cell_type=RCC4; protocol.id=cell_quench_collection; lineage_3=3_RCC4_adGFP_13CGlc_rep1-cells-polar_GCMS_A; protocol.id=['polar_extraction', 'GCMS_file_storage3']; replicate=1; replicate%type=analytical; sample_split_ratio=0.11038171650863118; type=polar; weight=0.227; weight%units=g; lineage_4=3_RCC4_adGFP_13CGlc_rep1-cells-protein; dry_weight=0.0029399999999999427; dry_weight%units=g; protein_weight=2.0495680241563767; protein_weight%units=g; protocol.id=protein_extraction
SUBJECT_SAMPLE_FACTORS           	-	4_RCC4_adGFP_13CGlc_rep2-cells-polar_GCMS_A	cell_type:RCC4 | protocol.id:adGFP_13CGlc	lineage_1=4_RCC4_adGFP_13CGlc_rep2; cell_type=RCC4; protocol.id=adGFP_13CGlc; replicate=2; replicate%type=biological; species=Homo sapiens; species_type=Human; taxonomy_id=9606; lineage_2=4_RCC4_adGFP_13CGlc_rep2-cells; cell_type=RCC4; protocol.id=cell_quench_collection; lineage_3=4_RCC4_adGFP_13CGlc_rep2-cells-polar_GCMS_A; protocol.id=['polar_extraction', 'GCMS_file_storage4']; replicate=1; replicate%type=analytical; sample_split_ratio=0.12342027426727617; type=polar; weight=0.2295; weight%units=g; lineage_4=4_RCC4_adGFP_13CGlc_rep2-cells-protein; dry_weight=0.003109999999999946; dry_weight%units=g; protein_weight=1.8213318572734685; protein_weight%units=g; protocol.id=protein_extraction
SUBJECT_SAMPLE_FACTORS           	-	5_RCC4_adPGC1A_13CGlc_rep1-cells-polar_GCMS_A	cell_type:RCC4 | protocol.id:adPGC1A_13CGlc	lineage_1=5_RCC4_adPGC1A_13CGlc_rep1; cell_type=RCC4; protocol.id=adPGC1A_13CGlc; replicate=1; replicate%type=biological; species=Homo sapiens; species_type=Human; taxonomy_id=9606; lineage_2=5_RCC4_adPGC1A_13CGlc_rep1-cells; cell_type=RCC4; protocol.id=cell_quench_collection; lineage_3=5_RCC4_adPGC1A_13CGlc_rep1-cells-polar_GCMS_A; protocol.id=['polar_extraction', 'GCMS_file_storage5']; replicate=1; replicate%type=analytical; sample_split_ratio=0.11218165972692941; type=polar; weight=0.2317; weight%units=g; lineage_4=5_RCC4_adPGC1A_13CGlc_rep1-cells-protein; dry_weight=0.00262999999999991; dry_weight%units=g; protein_weight=1.6408687632280528; protein_weight%units=g; protocol.id=protein_extraction
SUBJECT_SAMPLE_FACTORS           	-	6_RCC4_adPGC1A_13CGlc_rep2-cells-polar_GCMS_A	cell_type:RCC4 | protocol.id:adPGC1A_13CGlc	lineage_1=6_RCC4_adPGC1A_13CGlc_rep2; cell_type=RCC4; protocol.id=adPGC1A_13CGlc; replicate=2; replicate%type=biological; species=Homo sapiens; species_type=Human; taxonomy_id=9606; lineage_2=6_RCC4_adPGC1A_13CGlc_rep2-cells; cell_type=RCC4; protocol.id=cell_quench_collection; lineage_3=6_RCC4_adPGC1A_13CGlc_rep2-cells-polar_GCMS_A; protocol.id=['polar_extraction', 'GCMS_file_storage6']; replicate=1; replicate%type=analytical; sample_split_ratio=0.1162156704361874; type=polar; weight=0.2302; weight%units=g; lineage_4=6_RCC4_adPGC1A_13CGlc_rep2-cells-protein; dry_weight=0.0027600000000000957; dry_weight%units=g; protein_weight=1.9015799864848975; protein_weight%units=g; protocol.id=protein_extraction
SUBJECT_SAMPLE_FACTORS           	-	9_Caki-1_adGFP_13CGlc_rep1-cells-polar_GCMS_A	cell_type:Caki-1 | protocol.id:adGFP_13CGlc	lineage_1=9_Caki-1_adGFP_13CGlc_rep1; cell_type=Caki-1; protocol.id=adGFP_13CGlc; replicate=1; replicate%type=biological; species=Homo sapiens; species_type=Human; taxonomy_id=9606; lineage_2=9_Caki-1_adGFP_13CGlc_rep1-cells; cell_type=Caki-1; protocol.id=cell_quench_collection; lineage_3=9_Caki-1_adGFP_13CGlc_rep1-cells-polar_GCMS_A; protocol.id=['polar_extraction', 'GCMS_file_storage9']; replicate=1; replicate%type=analytical; sample_split_ratio=0.11180788488649068; type=polar; weight=0.23; weight%units=g; lineage_4=9_Caki-1_adGFP_13CGlc_rep1-cells-protein; dry_weight=0.0022999999999999687; dry_weight%units=g; protein_weight=1.687783194754011; protein_weight%units=g; protocol.id=protein_extraction
#COLLECTION
CO:COLLECTION_SUMMARY            	Collection and quench of cells in tissue culture
CO:COLLECTION_PROTOCOL_ID        	cell_quench_collection
CO:COLLECTION_PROTOCOL_FILENAME  	3A_Cells_Quench_Cell_Fan_20170412.pdf
CO:SAMPLE_TYPE                   	cultured cells
#TREATMENT
TR:TREATMENT_SUMMARY             	Grown in unlabeled glucose and infected with adGFP.
TR:TREATMENT_SUMMARY             	Grown in labeled glucose and infected with adGFP.
TR:TREATMENT_SUMMARY             	Grown in unlabeled glucose and infected with adPGC1A.
TR:TREATMENT_SUMMARY             	Grown in labeled glucose and infected with adPGC1A.
TR:TREATMENT_PROTOCOL_ID         	adGFP_12CGlc
TR:TREATMENT_PROTOCOL_ID         	adGFP_13CGlc
TR:TREATMENT_PROTOCOL_ID         	adPGC1A_12CGlc
TR:TREATMENT_PROTOCOL_ID         	adPGC1A_13CGlc
#SAMPLEPREP
SP:SAMPLEPREP_SUMMARY            	Lipid extraction from cells.
SP:SAMPLEPREP_SUMMARY            	Polar extraction from cells.
SP:SAMPLEPREP_SUMMARY            	Protein extraction and quantification.
SP:SAMPLEPREP_PROTOCOL_ID        	lipid_extraction
SP:SAMPLEPREP_PROTOCOL_ID        	polar_extraction
SP:SAMPLEPREP_PROTOCOL_ID        	protein_extraction
SP:SAMPLEPREP_PROTOCOL_FILENAME  	4B_Extract_Polar_Lipid_Prot_Fan_070417.pdf
SP:SAMPLEPREP_PROTOCOL_FILENAME  	4B_Extract_Polar_Lipid_Prot_Fan_070417.pdf
SP:SAMPLEPREP_PROTOCOL_FILENAME  	['4D_17Jun4_Fan_Prot_Quant.pdf', '4B_Extract_Polar_Lipid_Prot_Fan_070417.pdf']
#ANALYSIS
AN:ANALYSIS_TYPE                 	MS
#CHROMATOGRAPHY
CH:CHROMATOGRAPHY_SUMMARY        	Targeted GC
CH:CHROMATOGRAPHY_TYPE           	Targeted GC
CH:INSTRUMENT_NAME               	GC-EI-MS, Thermo ITQ
CH:COLUMN_NAME                   	SGE 0.15 mm i.d. x 50 m fused silica open-tubular column, coated with 0.25 μm BPX-5 (5% phenylmethyl- phenylsiloxane)
#MS
MS:INSTRUMENT_NAME               	GC-EI-MS, Thermo ITQ
MS:INSTRUMENT_TYPE               	GC-ITQ
MS:MS_TYPE                       	EI
MS:ION_MODE                      	POSITIVE
MS:MS_COMMENTS                   	GCMS Analytical Experiment with detection of compounds by comparison to standards.  Derivitization is done with MTBSTFA (N-methyl-N-[tert-butyldimethylsilyl]trifluoroacetamide).
#MS_METABOLITE_DATA
MS_METABOLITE_DATA:UNITS	normalized peak area
MS_METABOLITE_DATA_START
Samples	10_Caki-1_adGFP_13CGlc_rep2-cells-polar_GCMS_A	11_Caki-1_adPGC1A_13CGlc_rep1-cells-polar_GCMS_A	12_Caki-1_adPGC1A_13CGlc_rep2-cells-polar_GCMS_A	3_RCC4_adGFP_13CGlc_rep1-cells-polar_GCMS_A	4_RCC4_adGFP_13CGlc_rep2-cells-polar_GCMS_A	5_RCC4_adPGC1A_13CGlc_rep1-cells-polar_GCMS_A	6_RCC4_adPGC1A_13CGlc_rep2-cells-polar_GCMS_A	9_Caki-1_adGFP_13CGlc_rep1-cells-polar_GCMS_A
Factors	cell_type:Caki-1 | protocol.id:adGFP_13CGlc	cell_type:Caki-1 | protocol.id:adPGC1A_13CGlc	cell_type:Caki-1 | protocol.id:adPGC1A_13CGlc	cell_type:RCC4 | protocol.id:adGFP_13CGlc	cell_type:RCC4 | protocol.id:adGFP_13CGlc	cell_type:RCC4 | protocol.id:adPGC1A_13CGlc	cell_type:RCC4 | protocol.id:adPGC1A_13CGlc	cell_type:Caki-1 | protocol.id:adGFP_13CGlc
Ala-13C0	6.4241897825466925	7.8984270757927995	6.477316580437009	2.606917612615109	2.732416528959684	3.8906340687749443	3.4772305246282134	6.100082394400357
Ala-13C1	0.5415827848124741	0.5052095885206913	0.4013179790110141	0.07271960083128713	0.17115011688621878	0.26834066137804624	0.17142532181227485	0.3321264297940224
Ala-13C2	0.5481474487242058	0.8555650402577313	0.6604617654147859	0.20206167288490154	0.24876109072182162	0.510354490949757	0.3328981764180146	0.5745610421486419
Ala-13C3	7.071030370347523	9.391343353938804	8.503726311322726	1.2315921845199949	1.3012762865580982	2.0189998407601433	1.8366556948717396	6.696928163785559
Ala-ALL	14.584950386430895	18.650545058510026	16.042822636185534	4.113291070851293	4.4536040231258225	6.68832906186289	5.818209717730243	13.703698030128582
Arg-13C0	3.505529135957547	2.2474615951404275	3.451258443992942	8.752813466570425	10.793528680847086	9.856335019614388	7.309463946820814	3.7556172992241352
Arg-13C1	1.174582637600387	0.8022578815379406	1.5225215256790112	4.377409610675915	3.244813222223054	3.7312286016530067	2.5566195151104596	1.0694695175332167
Arg-13C2	0.04095235031058458	0.13184586585958774	0.05999809320207791	0.2859380816782349	0.14865559019309812	0.1963506708953054	0	0.1286677876427191
Arg-13C3	0	0	0	0.6350448065421972	0.29032729791652867	0.23164103160302657	0.0865685493371539	0
Arg-13C4	0	0.07702497352632288	0.23070018711750856	0	0	0.06127066722781767	0.18494867243197938	0.1270579597610428
Arg-13C5	0.033587810486157964	0	0.008726476897332056	0	0.0052173577419808576	0	0	0.016279921459258842
Arg-13C6	0.04423553599118488	0	0.0003658332735852013	0.02683389175180624	0.1789124619539947	0.015707774763382767	0	0.010393618199038345
Arg-ALL	4.798887470345862	3.258590316064279	5.273570560162458	14.07803985721858	14.661454610875742	14.092533765756928	10.137600683700406	5.1074861038194115
Asn-13C0	0	0	0	0.5054186396064334	0.19646258900335625	0.4166992123451204	0.08753585975778568	0
Asn-13C1	0	0	0	0.09392881669769325	0	0.05050865995998671	0.02265148142732979	0
Asn-13C2	0	0	0	0.0598456724002138	0.009929331586579679	0.07226456607203673	0.07248058761723968	0
Asn-13C3	0	0	0	0.10661198498562693	0.011095216632778147	0.0376450522415922	0.000760307171695659	0
Asn-13C4	0	0	0	0.010541882903527543	0.00390276845103775	0	0	0
Asn-ALL	0	0	0	0.7763469965934949	0.22138990567375186	0.5771174906187361	0.1834282359740508	0
Asp-13C0	2.844540414959296	1.1779692894391756	1.8265203750158405	8.819732977480182	9.037803921860162	8.535316967690699	6.4056996048979915	2.271122392362369
Asp-13C1	0.6000375489314064	0.37022871941264124	0.4267005222766708	1.895916974234645	1.9759981151619679	2.347081363392022	1.5987903613567076	0.4643755892373683
Asp-13C2	1.0932484299798622	0.6691088441596066	0.9580439713394864	3.5098190437067815	3.499799149783983	2.9543880365283663	2.2801682748270156	1.0932987171533624
Asp-13C3	0.6214686609640341	0.38228725059911584	0.5003969198283916	1.9604145002972693	1.7205431805408886	2.019467889582305	1.7807076418289476	0.33286410474304906
Asp-13C4	0.08059239606702685	0.10270036678780248	0.16761940548546053	0.3525766632658911	0.5735789125662182	0.46919734173493305	0.38499896927218574	0.10036914222199844
Asp-ALL	5.239887450901625	2.702294470398342	3.8792811939458494	16.53846015898477	16.807723279913223	16.325451598928325	12.450364852182847	4.2620299457181465
Cys-13C0	0	0	0	0	0	0	0	0
Cys-13C1	0	0	0	0	0	0	0	0
Cys-13C2	0	0	0	0	0	0	0	0
Cys-13C3	0	0	0	0	0	0	0	0
Cys-ALL	0	0	0	0	0	0	0	0
GAB-13C0	0.8774974542469792	0.7108764960273364	1.043419460399405	0.25618947544460424	0.6489836784347504	0.4470376153854258	0.4163123934960861	1.2867178697938066
GAB-13C1	0.09189230640525238	0.11643402163594971	0.0649696627329931	0.06774102643177426	0.0897027016163429	0.1416710727499081	0.026395843624956505	0.09226995010376213
GAB-13C2	0.0013524493795698737	0	0.036407716257856194	0	0	0.001952066648146779	1.767312434585429e-05	0.06005550479398978
GAB-13C3	0.015088010072226552	0.01300240878284364	0.028513470293165883	0.014271301499187195	0.004946911087520955	0.03266256085026209	0.04617595801020998	0
GAB-13C4	0.04647934378557484	0.021495826585920683	0.016195815085865442	0.026441314155582162	0.03284935671505774	0.047115900793263936	0	0.01562963840405879
GAB-ALL	1.032309563889603	0.8618087530320504	1.1895061247692855	0.36464311753114786	0.7764826478536719	0.6704392164270065	0.48890186825559845	1.4546729630956172
Gln-13C0	0	0	0.15150554760977777	266.3375333897749	308.29908739089456	332.3811021875823	203.06731645789765	0.14736128533911422
Gln-13C1	0	0	0.18399750205653906	19.575354012494124	17.583587149122184	22.601119859617587	13.417491842212836	0.020972139856083077
Gln-13C2	0	0	0	5.970586988946018	11.032789443832455	10.057783297628752	5.427079314140976	0.03926515528060838
Gln-13C3	0	0	0.08774343722927268	3.7251059910285704	2.0909752019574155	1.729069052632655	1.3836555697671258	0
Gln-13C4	0	0	0	0.15283786105689673	0.7571574310978819	1.7253517420903504	2.0044418829971504	0
Gln-13C5	0	0	0.08173031917103202	0.7379603538780631	1.1199901308070794	0.7438883782135941	0.7105679388323711	0.14148039354804162
Gln-ALL	0	0	0.5049768060666215	296.4993785971786	340.88358674771155	369.2383145177653	226.0105530058481	0.34907897402384724
Glu-13C0	61.69263549408798	40.58472864863848	44.24194990902047	125.82596806842928	114.44438565626956	132.073388047629	109.8801355406134	58.51308977946178
Glu-13C1	14.023642557730982	11.881616141257618	12.635812498673285	24.624519554114347	22.269430987862233	30.42703978574028	24.11655614218638	13.551149207312996
Glu-13C2	37.427184171856794	29.03468090663991	35.06974468212436	62.658435411225646	57.20113147005486	69.19310656746704	59.345854903606174	37.502433801032176
Glu-13C3	15.260352499650299	16.57099271847665	15.323877837649285	24.486538809327445	21.799716415418953	28.80928337945665	22.73385682628452	15.36034345222309
Glu-13C4	10.146745366819143	11.412761716406333	11.808712251947314	15.895411684553771	15.754212537261068	16.726931023949017	15.527956351374444	10.836989786589017
Glu-13C5	2.7776612039182407	4.1339889118569975	5.4909398594441035	5.3106800633201106	4.769180553677118	5.736307111329126	6.4190457148163365	3.6574956372021843
Glu-ALL	141.32822129406344	113.61876904327599	124.57103703885882	258.80155359097057	236.23805762054377	282.96605591557113	238.02340547888127	139.42150166382123
Gly-13C0	28.632921413757938	26.8565809573345	26.583192348411327	6.773990170371663	8.73319243025593	7.056811796180525	6.082620465739552	26.159351813855263
Gly-13C1	1.0016922604905278	0.5910048269929925	1.187899252729677	0.17218942146443875	0.10335060126357139	0.15547726173021245	0.21186796289714097	0.9427460927798673
Gly-13C2	3.5055211679157625	2.7846248389699815	2.767660585125859	0.06762506787973083	0.1044948665109249	0	0.10026575681522451	3.4859473196422686
Gly-ALL	33.14013484216423	30.232210623297476	30.538752186266862	7.013804659715833	8.941037898030425	7.212289057910737	6.394754185451918	30.588045226277398
His-13C0	0	0	0	0	0	0	0	0
His-13C1	0	0	0	0	0	0	0	0
His-13C2	0	0	0	0	0	0	0	0
His-13C3	0	0	0	0	0	0	0	0
His-13C4	0	0	0	0	0	0	0	0
His-13C5	0	0	0	0	0	0	0	0
His-13C6	0	0	0	0	0	0	0	0
His-ALL	0	0	0	0	0	0	0	0
Ile-13C0	22.381410788508937	23.589720000524608	22.42265770099172	10.583609067724334	11.111363519040202	13.945542357234087	11.892142931829676	19.79980362572641
Ile-13C1	1.6566510502331782	1.8952631298495362	1.7273121149518402	1.0206990610203823	0.7028279931768139	0.7590546559620936	0.790707936002473	2.167597539373306
Ile-13C2	0.20510656705681882	0.16761692437194747	0.27342994890812167	0.025549217078801457	0.15668301620737973	0.28070804402839583	0.2958847579643366	0.3051473886706259
Ile-13C3	0.19438869493612396	0.0543521720088034	0.060081968573868175	0.007781620668806561	0.001972388866173548	0	0	0
Ile-13C4	0	0.008466531798418098	0.026468811004450924	0.007036752452661601	0.016104456816520785	0	0.022634066458942812	0
Ile-13C5	0.017768426709398374	0.04947339826145996	0	0.03391770981338948	0.01441988412096817	0.04016465379429046	5.617949501728962e-05	0.018406766865314988
Ile-13C6	0.0350438139476334	0.017229519563570907	0.003802142881317502	0.003865957147458332	0.019617785405753447	0.032310905321856154	0	0.03615721153698307
Ile-ALL	24.490369341392093	25.782121676378345	24.513752687311317	11.682459385905831	12.022989043633812	15.057780616340724	13.001425871750445	22.32711253217264
Isocitrate-13C0	0	0	0.07907115112856704	0	0	0	0	0
Isocitrate-13C1	0	0	0	0	0	0	0	0
Isocitrate-13C2	0	0	0	0	0	0	0	0
Isocitrate-13C3	0	0	0	0	0	0	0	0
Isocitrate-13C4	0	0	0	0	0	0	0	0
Isocitrate-13C5	0	0	0	0	0	0	0	0
Isocitrate-13C6	0	0	0.03350634808445214	0	0	0	0	0
Isocitrate-ALL	0	0	0.11257749921301918	0	0	0	0	0
Itaconate-13C0	0.022241895359461732	0.02729988099055179	0.034948891901552995	0.010371413596682194	0.008269923053663508	0.05283423035333263	0.009683038406276852	0.03777538599782734
Itaconate-13C1	0.019671071217197657	0.01254926501219689	0.053266110647475176	0.03292955142324625	0.02027525342952924	0.017198926606696165	0.02491328958723681	0.04122613136156069
Itaconate-13C2	0.012771046687808285	0.004909814312478597	0	0.027833500034031938	0.010771326216063607	0.012539810058902577	0.00782899179813377	0.001128132878740538
Itaconate-13C3	0.019804331804757047	0.04312784098090638	0.02373431469978498	0.014339393603431087	0.020999411026048333	0.015600916518527207	0.021308454830602532	0.04578566366019623
Itaconate-13C4	0.015848650489359038	0.10264490922285463	0.1854335201228581	0.06824133466264282	0.019884594306756143	0.06803278259853232	0.02096105290043537	0.01796754284153007
Itaconate-ALL	0.09033699555858377	0.1905317105189883	0.29738283737167126	0.1537151933200343	0.08020050803206083	0.1662066661359909	0.08469482752268534	0.14388285673985488
Kynurenic_acid-13C0	0.039950390042758056	0.028113063293454907	0.03331009560468932	0.008497590293452656	0.013594246002981201	0.010587869911124315	0.007360156815254449	0.032229607346865086
Kynurenic_acid-13C1	0.01724800845198077	0.01904407531516333	0.0022276877716871104	0	0.000915273043627623	0	0.0027380360494102165	0.011203979251848744
Kynurenic_acid-13C10	0.0015950388313824458	0	0.01731005105825364	0.013140996365550488	0.003627468295237944	0	0.012758157217862753	0.003268846327695282
Kynurenic_acid-13C2	0	0	0.005512762417663975	0.009165595801024858	0.006097538162304635	0.021328256137363336	0.01596137883800515	0
Kynurenic_acid-13C3	0.0038919428183419734	0.0030223678362414396	0.004399003879039864	0.008991493104865632	0	0.010853172025750653	0.0036444916904833824	0.0028723384120459745
Kynurenic_acid-13C4	0.01395144620591531	0	0.006451333775978623	0.002446958030344902	0	0.007743819200760411	0.005301461096074279	0.004506818971417649
Kynurenic_acid-13C5	0.004649626291397246	0	0.008972031299784387	0.02754643293825707	0.018817681477466968	0.030015796304191714	0.012430511294640942	0.012494958257703364
Kynurenic_acid-13C6	0.013756833155824488	0	0.0049507861147341115	0.007117028933015657	0.0011583997897757963	0.005218060184264901	0.0021399551027248137	0.012809143924330968
Kynurenic_acid-13C7	0	0.013154280947689882	0.0036031379834622996	0.01398930455847275	0.004123595650364357	0.029614700547716814	0.009211851955055923	0.008402094847299613
Kynurenic_acid-13C8	0.009962473187416072	0.009270493753767352	0.004904154230023162	0.007292680042316967	0	0.018125324617920366	0.0029248049474300147	0.012178750868997097
Kynurenic_acid-13C9	0.024263965493134015	0.019072578343800033	0.056391577575991725	0.015470148192804024	0.019380746547714392	0.009264073533954979	0.007258957085905141	0.011447614504888225
Kynurenic_acid-ALL	0	0	0	0	0	0	0	0
Kynurenine-13C0	0	0	0	0	0	0	0	0
Kynurenine-13C1	0	0	0	0	0	0	0	0
Kynurenine-13C2	0	0	0	0	0	0	0	0
Kynurenine-13C3	0	0	0	0	0	0	0	0
Kynurenine-13C4	0	0	0	0	0	0	0	0
Kynurenine-13C5	0	0	0	0	0	0	0	0
Kynurenine-13C6	0	0	0	0	0	0	0	0
