#METABOLOMICS WORKBENCH STUDY_ID:ST000000 ANALYSIS_ID:AN000000
VERSION             	1
CREATED_ON          	2019-03-06
#PROJECT
PR:PROJECT_TITLE                 	Mouse and Human T cell metabolic flux
PR:PROJECT_SUMMARY               	0
PR:INSTITUTE                     	The Research Institute at Nationwide Children's Hospital
PR:DEPARTMENT                    	Center for Childhood Cancer
PR:LAST_NAME                     	Wang
PR:FIRST_NAME                    	Ruoning
PR:ADDRESS                       	700 Children's Drive, Rm. WA5016, Columbus, OH 43205-2696
PR:EMAIL                         	ruoning.wang@nationwidechildrens.org
PR:PHONE                         	000-000-0000
#STUDY
ST:STUDY_TITLE                   	T cell labeling test
ST:STUDY_TYPE                    	isotope tracer time point
ST:STUDY_SUMMARY                 	13C-U-glucose tracer used to track the metabolic changes of active and naive T cells
ST:INSTITUTE                     	The Research Institute at Nationwide Children's Hospital
ST:DEPARTMENT                    	Center for Childhood Cancer
ST:LAST_NAME                     	Wang
ST:FIRST_NAME                    	Ruoning
ST:ADDRESS                       	700 Children's Drive, Rm. WA5016, Columbus, OH 43205-2696
ST:EMAIL                         	ruoning.wang@nationwidechildrens.org
ST:PHONE                         	000-000-0000
ST:STUDY_COMMENTS                	
#SUBJECT
SU:SUBJECT_TYPE                  	Human
SU:SUBJECT_SPECIES               	Homo sapiens
SU:TAXONOMY_ID                   	9606
#SUBJECT_SAMPLE_FACTORS:         	SUBJECT(optional)[tab]SAMPLE[tab]FACTORS(NAME:VALUE pairs separated by |)[tab]Additional sample data
SUBJECT_SAMPLE_FACTORS           	-	1_mouse_13C_Glc_plate_1-cells-polar-GCMS_A	cell_type:T cell Naïve | protocol.id:13C_Glc | species:Mus musculus	lineage_1=1_mouse_13C_Glc_plate_1; cell_type=T cell Naïve; protocol.id=13C_Glc; replicate=1; replicate%type=biological; species=Mus musculus; species_type=Animal; taxonomy_id=10090; lineage_2=1_mouse_13C_Glc_plate_1-cells; protocol.id=cell_quench_collection; lineage_3=1_mouse_13C_Glc_plate_1-cells-polar-GCMS_A; protocol.id=['polar_extraction', 'GCMS_file_storage1']; replicate=1; replicate%type=analytical; type=polar; weight=0.1931; weight%units=g; lineage_4=1_mouse_13C_Glc_plate_1-cells-protein; dry_weight=0.0007999999999999119; dry_weight%units=g; protein_weight=0.6703622813566527; protein_weight%units=mg; protocol.id=protein_extraction
SUBJECT_SAMPLE_FACTORS           	-	2_mouse_13C_Glc_plate_2-cells-polar-GCMS_A	cell_type:T cell Naïve | protocol.id:13C_Glc | species:Mus musculus	lineage_1=2_mouse_13C_Glc_plate_2; cell_type=T cell Naïve; protocol.id=13C_Glc; replicate=2; replicate%type=biological; species=Mus musculus; species_type=Animal; taxonomy_id=10090; lineage_2=2_mouse_13C_Glc_plate_2-cells; protocol.id=cell_quench_collection; lineage_3=2_mouse_13C_Glc_plate_2-cells-polar-GCMS_A; protocol.id=['polar_extraction', 'GCMS_file_storage2']; replicate=1; replicate%type=analytical; type=polar; weight=0.1922; weight%units=g; lineage_4=2_mouse_13C_Glc_plate_2-cells-protein; dry_weight=0.0009000000000001229; dry_weight%units=g; protein_weight=0.6422735830778447; protein_weight%units=mg; protocol.id=protein_extraction
SUBJECT_SAMPLE_FACTORS           	-	3_mouse_13C_Glc_plate_1-cells-polar-GCMS_A	cell_type:T cell Active | protocol.id:13C_Glc | species:Mus musculus	lineage_1=3_mouse_13C_Glc_plate_1; cell_type=T cell Active; protocol.id=13C_Glc; replicate=1; replicate%type=biological; species=Mus musculus; species_type=Animal; taxonomy_id=10090; lineage_2=3_mouse_13C_Glc_plate_1-cells; protocol.id=cell_quench_collection; lineage_3=3_mouse_13C_Glc_plate_1-cells-polar-GCMS_A; protocol.id=['polar_extraction', 'GCMS_file_storage3']; replicate=1; replicate%type=analytical; type=polar; weight=0.1933; weight%units=g; lineage_4=3_mouse_13C_Glc_plate_1-cells-protein; dry_weight=0.0015600000000000058; dry_weight%units=g; protein_weight=0.9518674063989438; protein_weight%units=mg; protocol.id=protein_extraction
SUBJECT_SAMPLE_FACTORS           	-	4_mouse_13C_Glc_plate_2-cells-polar-GCMS_A	cell_type:T cell Active | protocol.id:13C_Glc | species:Mus musculus	lineage_1=4_mouse_13C_Glc_plate_2; cell_type=T cell Active; protocol.id=13C_Glc; replicate=2; replicate%type=biological; species=Mus musculus; species_type=Animal; taxonomy_id=10090; lineage_2=4_mouse_13C_Glc_plate_2-cells; protocol.id=cell_quench_collection; lineage_3=4_mouse_13C_Glc_plate_2-cells-polar-GCMS_A; protocol.id=['polar_extraction', 'GCMS_file_storage4']; replicate=1; replicate%type=analytical; type=polar; weight=0.1931; weight%units=g; lineage_4=4_mouse_13C_Glc_plate_2-cells-protein; dry_weight=0.0016499999999999293; dry_weight%units=g; protein_weight=0.9589380064149439; protein_weight%units=mg; protocol.id=protein_extraction
SUBJECT_SAMPLE_FACTORS           	-	5_mouse_13C_Glc_plate_3-cells-polar-GCMS_A	cell_type:T cell Active | protocol.id:13C_Glc | species:Mus musculus	lineage_1=5_mouse_13C_Glc_plate_3; cell_type=T cell Active; protocol.id=13C_Glc; replicate=3; replicate%type=biological; species=Mus musculus; species_type=Animal; taxonomy_id=10090; lineage_2=5_mouse_13C_Glc_plate_3-cells; protocol.id=cell_quench_collection; lineage_3=5_mouse_13C_Glc_plate_3-cells-polar-GCMS_A; protocol.id=['polar_extraction', 'GCMS_file_storage5']; replicate=1; replicate%type=analytical; type=polar; weight=0.1931; weight%units=g; lineage_4=5_mouse_13C_Glc_plate_3-cells-protein; dry_weight=0.0015400000000000968; dry_weight%units=g; protein_weight=0.8625247598797025; protein_weight%units=mg; protocol.id=protein_extraction
SUBJECT_SAMPLE_FACTORS           	-	6_human_13C_Glc_plate_1-cells-polar-GCMS_A	cell_type:T cell Active | protocol.id:13C_Glc | species:Homo sapiens	lineage_1=6_human_13C_Glc_plate_1; cell_type=T cell Active; protocol.id=13C_Glc; replicate=1; replicate%type=biological; species=Homo sapiens; species_type=Human; taxonomy_id=9606; lineage_2=6_human_13C_Glc_plate_1-cells; protocol.id=cell_quench_collection; lineage_3=6_human_13C_Glc_plate_1-cells-polar-GCMS_A; protocol.id=['polar_extraction', 'GCMS_file_storage6']; replicate=1; replicate%type=analytical; type=polar; weight=0.1926; weight%units=g; lineage_4=6_human_13C_Glc_plate_1-cells-protein; dry_weight=0.0020500000000001073; dry_weight%units=g; protein_weight=1.2924294899853102; protein_weight%units=mg; protocol.id=protein_extraction
SUBJECT_SAMPLE_FACTORS           	-	7_human_13C_Glc_plate_2-cells-polar-GCMS_A	cell_type:T cell Active | protocol.id:13C_Glc | species:Homo sapiens	lineage_1=7_human_13C_Glc_plate_2; cell_type=T cell Active; protocol.id=13C_Glc; replicate=2; replicate%type=biological; species=Homo sapiens; species_type=Human; taxonomy_id=9606; lineage_2=7_human_13C_Glc_plate_2-cells; protocol.id=cell_quench_collection; lineage_3=7_human_13C_Glc_plate_2-cells-polar-GCMS_A; protocol.id=['polar_extraction', 'GCMS_file_storage7']; replicate=1; replicate%type=analytical; type=polar; weight=0.1933; weight%units=g; lineage_4=7_human_13C_Glc_plate_2-cells-protein; dry_weight=0.0014299999999998203; dry_weight%units=g; protein_weight=1.090046369565917; protein_weight%units=mg; protocol.id=protein_extraction
#COLLECTION
CO:COLLECTION_SUMMARY            	Collection and quench of cells in tissue culture
CO:COLLECTION_PROTOCOL_ID        	cell_quench_collection
CO:COLLECTION_PROTOCOL_FILENAME  	3A_Cells_Quench_Cell_Fan_20170412.pdf
CO:SAMPLE_TYPE                   	cultured cells
#TREATMENT
TR:TREATMENT_SUMMARY             	Cells grown in a plate with 13C gluclose.
TR:TREATMENT_PROTOCOL_ID         	13C_Glc
#SAMPLEPREP
SP:SAMPLEPREP_SUMMARY            	Lipid extraction from cells.
SP:SAMPLEPREP_SUMMARY            	Polar extraction from cells.
SP:SAMPLEPREP_SUMMARY            	Protein extraction and quantification.
SP:SAMPLEPREP_PROTOCOL_ID        	lipid_extraction
SP:SAMPLEPREP_PROTOCOL_ID        	polar_extraction
SP:SAMPLEPREP_PROTOCOL_ID        	protein_extraction
SP:SAMPLEPREP_PROTOCOL_FILENAME  	4B_Extract_Polar_Lipid_Prot_Fan_070417.pdf
SP:SAMPLEPREP_PROTOCOL_FILENAME  	4B_Extract_Polar_Lipid_Prot_Fan_070417.pdf
SP:SAMPLEPREP_PROTOCOL_FILENAME  	['4D_17Jun4_Fan_Prot_Quant.pdf', '4B_Extract_Polar_Lipid_Prot_Fan_070417.pdf']
#ANALYSIS
AN:ANALYSIS_TYPE                 	MS
#CHROMATOGRAPHY
CH:CHROMATOGRAPHY_SUMMARY        	Targeted GC
CH:CHROMATOGRAPHY_TYPE           	Targeted GC
CH:INSTRUMENT_NAME               	GC-EI-MS, Thermo ITQ
CH:COLUMN_NAME                   	SGE 0.15 mm i.d. x 50 m fused silica open-tubular column, coated with 0.25 μm BPX-5 (5% phenylmethyl- phenylsiloxane)
#MS
MS:INSTRUMENT_NAME               	GC-EI-MS, Thermo ITQ
MS:INSTRUMENT_TYPE               	GC-ITQ
MS:MS_TYPE                       	EI
MS:ION_MODE                      	POSITIVE
MS:MS_COMMENTS                   	GCMS Analytical Experiment with detection of compounds by comparison to standards.  Derivitization is done with MTBSTFA (N-methyl-N-[tert-butyldimethylsilyl]trifluoroacetamide).
#MS_METABOLITE_DATA
MS_METABOLITE_DATA:UNITS	normalized peak area
MS_METABOLITE_DATA_START
Samples	1_mouse_13C_Glc_plate_1-cells-polar-GCMS_A	2_mouse_13C_Glc_plate_2-cells-polar-GCMS_A	3_mouse_13C_Glc_plate_1-cells-polar-GCMS_A	4_mouse_13C_Glc_plate_2-cells-polar-GCMS_A	5_mouse_13C_Glc_plate_3-cells-polar-GCMS_A	6_human_13C_Glc_plate_1-cells-polar-GCMS_A	7_human_13C_Glc_plate_2-cells-polar-GCMS_A
Factors	cell_type:T cell Naïve | protocol.id:13C_Glc | species:Mus musculus	cell_type:T cell Naïve | protocol.id:13C_Glc | species:Mus musculus	cell_type:T cell Active | protocol.id:13C_Glc | species:Mus musculus	cell_type:T cell Active | protocol.id:13C_Glc | species:Mus musculus	cell_type:T cell Active | protocol.id:13C_Glc | species:Mus musculus	cell_type:T cell Active | protocol.id:13C_Glc | species:Homo sapiens	cell_type:T cell Active | protocol.id:13C_Glc | species:Homo sapiens
Ala-13C0	1.160221091279187	1.1061027828117294	2.1811640615047536	2.1766322645333034	2.514680831998545	0.9060166734059675	0.8985473768855677
Ala-13C1	0.10472521431304757	0.0966892947569221	0.3969737545209623	0.34603695445156196	0.45954454038514725	0.11567226195649319	0.14421225379089345
Ala-13C2	0.06683545622811453	0.046788245115960934	0.6035297638207119	0.5830920673971425	0.6618904280396353	0.27302926672048916	0.3319981501643536
Ala-13C3	0.18670848172218302	0.22031576294723249	8.515248341925568	8.792177139976188	9.424095367447242	4.3198445131388885	4.7209806509111125
Ala-ALL	1.5184902435425323	1.4698960856318448	11.696915921771996	11.897938426358195	13.06021116787057	5.6145627152218385	6.095738431751927
Arg-13C0	1.9053487676999699	1.9612000488357473	3.4434817781552867	3.713817213931893	3.6933210807158505	7.134131192761002	8.039659287907144
Arg-13C1	0.0930680694082851	0.31278152828845524	0.3581176722563527	0.19105914454946896	0.4209251951521012	0.8589841981787777	0.7885948967331555
Arg-13C2	0.22744360804068026	0.03831456635871813	0	0.028052007059405987	0	0.09295166104034543	0
Arg-13C3	0	0	0	0.1169545714902873	0.13734386435346058	0.05425476404851588	0.19532273732346309
Arg-13C4	0	0	0	0	0	0	0
Arg-13C5	0	0	0	0	0	0	0
Arg-13C6	0	0	0	0	0	0	0
Arg-ALL	2.225860445148935	2.312296143482921	3.8015994504116395	4.049882937031055	4.2515901402214125	8.14032181602864	9.023576921963762
Asn-13C0	4.8092105308907875	4.963964447602133	13.874098771155104	14.824775685212257	16.040860474976423	30.41710603497555	33.45889930833094
Asn-13C1	0.21072944446241623	0.10364741963451064	0.4517756678742622	0.6469808501503509	0.7471944829091061	1.0164512984410998	2.476755308691982
Asn-13C2	0	0.048396211543736356	0.19766121246075102	0.19658066255441684	0.2978535356944984	0.7131508977882169	0.04134694625426643
Asn-13C3	0.05763550327509276	0.017197895685634106	0.06287558772627101	0.1186980876173712	0.03433289770435373	0.19741122937027905	0.33041050250076165
Asn-13C4	0	0	0.07575918524034635	0.027811194272030746	0.10805333768927929	0.12034737945837413	0.35613531870079873
Asn-ALL	5.0775754786282965	5.133205974466015	14.662170424456736	15.814846479806429	17.22829472897366	32.46446684003352	36.663547384478754
Asp-13C0	123.84121495318385	123.50132773888882	16.425135886730732	17.337553609916014	17.727470306145985	26.26277182742409	30.005799564437947
Asp-13C1	31.877183786863323	35.36403199866531	4.594797228662095	4.702997534034875	4.919813805077935	3.6221855955059223	4.452807627823884
Asp-13C2	27.153764833069705	27.973778813304143	10.681071726953881	11.864749679465179	11.893976236973629	14.364291475085274	15.487750950407527
Asp-13C3	6.1792774423810926	6.735189316740287	9.601113441100406	10.261291406775246	10.708915195521335	12.44176519355685	14.040985474712791
Asp-13C4	1.9391989758646473	1.5854447221762034	6.826289005784003	6.3878031421910615	6.706440794115301	7.80868473666904	8.748959783325116
Asp-ALL	190.99063999136263	195.15977258977472	48.12840728923112	50.55439537238237	51.95661633783419	64.49969882824116	72.73630340070726
Cys-13C0	0.1925828621806298	0.19948324547462742	0.379158549015738	0.404265126025816	0.39837703009061987	1.7504579970969554	1.3424679461656202
Cys-13C1	0.11243085599866637	0.04874379926476626	0.11715442484945822	0.11826389004255505	0.1818932398651459	0.07760029572801433	0.19454822341560582
Cys-13C2	0	0	0.0878238832565957	0.07627605147228261	0.025518908688530368	0.12146547070260427	0.11119676816116307
Cys-13C3	0	0	0	0	0	0.056406940680615435	0.06727069992715415
Cys-ALL	0.3050137181792962	0.2482270447393937	0.5841368571217919	0.5988050675406538	0.6057891786442962	2.0059307042081898	1.715483637669543
GAB-13C0	1.7291120531713176	1.577640985775277	3.1827623131291993	3.6675741663461103	3.9260273360199336	0.4683290070218375	0.46111649505928737
GAB-13C1	0.024116379863696625	0.15475730967000248	0.21749108510976503	0.18921815287718738	0.10912916883436556	0.04755260248075789	0.06427439340510487
GAB-13C2	0.06753860875687677	0.033946742913581664	0.10096652933631355	0.0946026998931498	0.06802981989994458	0.04879983501127702	0.04422197441974729
GAB-13C3	0	0	0.029735868394011624	0.04123621863545632	0.07241684970159183	0	0
GAB-13C4	0	0	0	0	0	0	0
GAB-ALL	1.8207670417918909	1.766345038358861	3.530955795969289	3.9926312377519038	4.175603174455836	0.5646814445138725	0.5696128628841395
Gln-13C0	0.36482129030331323	0.40316714928054836	2.2256764942164486	2.202401744036541	2.6752718175138077	79.96256962886677	93.38080308980145
Gln-13C1	0.0123608531894621	0.05919513797389842	0.20008698865487037	0.12347585196954444	0.09939562415523506	4.695869821681821	5.909778027409373
Gln-13C2	0.05073387269626121	0.04928384082779329	0.11403005135991989	0.12657830225892436	0.1351210861281215	1.2503440491472817	0.7685138857050671
Gln-13C3	0	0	0.07212329736680537	0.07640488551987965	0.06894166289503458	0.22118047270070407	0.09008744643146531
Gln-13C4	0	0	0.07362634300043706	0.08741039176902908	0.112972423170414	0.37698828643761034	0.5373955953598413
Gln-13C5	0	0	0.046511992154841884	0.06553443820915837	0.09410062057087644	0.3536653145252887	0.4306380211605098
Gln-ALL	0.4279160161890366	0.5116461280822401	2.732055166753323	2.6818056137630766	3.185803234433489	86.86061757335949	101.1172160658677
Glu-13C0	34.575109377198764	34.375272790335366	44.84176046653848	47.39525742594075	50.39411591764538	172.03729858577682	197.6329770359165
Glu-13C1	7.526328231967237	7.767315431612441	8.62489617965516	9.125222592930603	10.527380523215616	15.755736582104108	13.88775368608558
Glu-13C2	8.041509225860855	8.450595652057734	28.852336292956654	30.023504795952146	33.292203167002285	88.19533704442138	94.8179514968114
Glu-13C3	2.2663974424313644	2.3624660517652294	19.10633396749703	20.133389841547128	18.990638052722716	38.973908228619806	46.31314155523928
Glu-13C4	1.4153900782279198	1.0623453428872405	20.122830616432264	22.365310986079272	23.9990378561431	58.6322331047501	68.23871383862269
Glu-13C5	0.08027069885798752	0.33671876196282696	14.180394297524902	13.73045091821619	15.31102446137851	47.4822438890495	53.14271738201868
Glu-ALL	53.90500505454413	54.35471403062084	135.72855182060448	142.77313656066607	152.5143999781076	421.0767574347217	474.0332549946941
Gly-13C0	9.04548810785746	9.057268512825328	9.316004325356685	9.477495962687275	9.973786382730193	18.000675100519057	21.314167786963836
Gly-13C1	0.44771839337539526	0.40932026392032805	0.5209207816448933	0.5931279587252508	0.9018491194174563	0.7895849156520903	1.1781374366761974
Gly-13C2	0.9539407337488814	0.9677389740591247	5.9942051840926505	6.1861458958933815	6.159884253875008	2.5672382339074487	2.8468940966887963
Gly-ALL	10.447147234981736	10.43432775080478	15.83113029109423	16.25676981730591	17.03551975602266	21.357498250078596	25.33919932032883
His-13C0	0	0	0	0	0	0	0
His-13C1	0	0	0	0	0	0	0
His-13C2	0	0	0	0	0	0	0
His-13C3	0	0	0	0	0	0	0
His-13C4	0	0	0	0	0	0	0
His-13C5	0	0	0	0	0	0	0
His-13C6	0	0	0	0	0	0	0
His-ALL	0	0	0	0	0	0	0
Ile-13C0	0.964383242771659	0.9407356072494145	1.5519602546847775	1.5660544449951355	1.8222232211561495	12.592829364431328	13.908557533491697
Ile-13C1	0.09707487669464529	0.07296461358997784	0.1382497723923397	0.10414723079012264	0.1938851376371615	0.9813091479942259	1.1914042768411603
Ile-13C2	0.03359400811642719	0	0.07554658604312647	0.060407392120938944	0	0.04498208782049419	0.0882261651350974
Ile-13C3	0	0	0	0	0	0.0332070777331413	0.06648542298047898
Ile-13C4	0	0	0	0	0	0	0.026345799970813093
Ile-13C5	0	0	0	0	0	0	0
Ile-13C6	0	0	0	0	0	0	0
Ile-ALL	1.0950521275827314	1.0137002208393924	1.7657566131202436	1.730609067906197	2.016108358793311	13.65232767797919	15.281019198419246
Isocitrate-13C0	0	0	0	0	0	0	0
Isocitrate-13C1	0	0	0	0	0	0	0
Isocitrate-13C2	0	0	0	0	0	0	0
Isocitrate-13C3	0	0	0	0	0	0	0
Isocitrate-13C4	0	0	0	0	0	0	0
Isocitrate-13C5	0	0	0	0	0	0	0
Isocitrate-13C6	0	0	0	0	0	0	0
Isocitrate-ALL	0	0	0	0	0	0	0
Itaconate-13C0	0	0	0	0	0	0	0
Itaconate-13C1	0	0	0	0	0	0	0
Itaconate-13C2	0	0	0	0	0	0	0
Itaconate-13C3	0	0	0	0	0	0	0
Itaconate-13C4	0	0	0	0	0	0	0
Itaconate-ALL	0	0	0	0	0	0	0
Kynurenic_acid-13C0	1.5129461267483468	0.47928984694211474	0.17753803208100497	0.12638926919351337	0.10247452873772855	0.06707076645886739	0.06175602041602051
Kynurenic_acid-13C1	0.20914616719925133	0.06151439098835119	0.02210813561709283	0.014783525764997333	0.015031754360996389	0.008886863161700183	0.014869052123930762
Kynurenic_acid-13C10	0	0	0	0	0	0	0
Kynurenic_acid-13C2	0.034153921505225636	0.01817241388351011	0.005504149220724091	0.0008048339030128739	0.0037358371467505333	0	0
Kynurenic_acid-13C3	0	0	0	0	0	0	0
Kynurenic_acid-13C4	0	0	0	0	0	0	0
Kynurenic_acid-13C5	0	0	0	0	0	0	0
Kynurenic_acid-13C6	0	0	0	0	0	0	0
Kynurenic_acid-13C7	0.022510655152759598	0.023766439456866684	0	0	0	0	0
Kynurenic_acid-13C8	0	0	0	0	0	0	0
Kynurenic_acid-13C9	0	0	0	0	0	0	0
Kynurenic_acid-ALL	0	0	0	0	0	0	0
Kynurenine-13C0	0	0	0	0	0	0	0
Kynurenine-13C1	0	0	0	0	0	0	0
Kynurenine-13C2	0	0	0	0	0	0	0
